Time [s], Distance [m]
227.615793, 1.474013
227.665173, 1.376100
227.715152, 1.376100
227.771498, 1.376100
227.815206, 1.376100
227.865315, 1.377099
227.915548, 1.377099
227.970484, 1.377099
228.115118, 1.277146
228.166332, 1.277146
228.216042, 1.277146
228.265260, 1.177265
228.316635, 1.177265
228.369685, 1.177265
228.415521, 1.177265
228.515164, 1.077408
228.566623, 1.077408
228.665697, 0.902641
228.715148, 0.902641
228.767115, 0.902641
228.865307, 0.802885
228.917839, 0.802885
228.975580, 0.777978
229.018466, 0.777978
229.065223, 0.777978
229.215889, 0.603619
229.269539, 0.603619
229.320271, 0.603619
229.370087, 0.479292
